course_id,title,url,is_paid,price,subscribers,reviews,lectures,level,duration,published_timestamp,subject,provider,rating,description,skills,text_for_tfidf
517148,Acoustic Fingerstyle Guitar Course: Beginner to Advanced,https://www.udemy.com/acoustic-fingerstyle-guitar/,True,200,6565,55,56,All Levels,4.0,2015-08-04T17:40:13Z,Musical Instruments,Udemy,,,Musical Instruments,acoustic fingerstyle guitar course: beginner to advanced musical instruments
206088,Guitar Chord Mastery!Turn Your Brain Into A Chord Encyclopia,https://www.udemy.com/total-fretboard-mastery/,True,200,4133,173,224,Intermediate Level,28.5,2014-05-19T00:26:06Z,Musical Instruments,Udemy,,,Musical Instruments,guitar chord mastery!turn your brain into a chord encyclopia musical instruments
995562,Play Piano 1 Master Class Intro:  Standards 2-5 Power Chords,https://www.udemy.com/play-piano-1-improvise-2-5-power-chords-on-popular-songs/,True,50,1541,14,42,All Levels,1.0,2016-10-29T14:56:51Z,Musical Instruments,Udemy,,,Musical Instruments,play piano 1 master class intro:  standards 2-5 power chords musical instruments
59922,Best Beginner Guitar Lessons by Sam Lyons,https://www.udemy.com/best-beginner-guitar-lessons-by-sam-lyons-udemy/,True,20,14560,20,32,All Levels,2.0,2013-06-16T17:54:10Z,Musical Instruments,Udemy,,,Musical Instruments,best beginner guitar lessons by sam lyons musical instruments
76524,A new approach to piano and playing songs for beginners,https://www.udemy.com/contemporary-piano/,True,50,7140,72,26,Beginner Level,1.5,2013-08-11T20:39:24Z,Musical Instruments,Udemy,,,Musical Instruments,a new approach to piano and playing songs for beginners musical instruments
971962,Learn Guitar: Zero to Guitar Fingerpicking in 30 days,https://www.udemy.com/zero-to-guitar-fingerpicking/,True,50,1495,26,36,Beginner Level,2.5,2016-12-28T03:33:30Z,Musical Instruments,Udemy,,,Musical Instruments,learn guitar: zero to guitar fingerpicking in 30 days musical instruments
972704,How to play Contemporary Piano,https://www.udemy.com/how-to-play-contemporary-piano/,True,25,1200,35,10,All Levels,0.6,2016-10-04T13:59:25Z,Musical Instruments,Udemy,,,Musical Instruments,how to play contemporary piano musical instruments
993510,Piano Technique Exercises Vol.1,https://www.udemy.com/piano-skills-improve-your-piano-technique/,True,50,1674,4,24,All Levels,1.0,2017-01-25T14:41:57Z,Musical Instruments,Udemy,,,Musical Instruments,piano technique exercises vol.1 musical instruments
1255114,Instant Harmonica - Learning the Basic 12 Bar Blues Bassline,https://www.udemy.com/instant-harmonica-learning-the-basic-12-bar-blues-bassline/,True,40,54,6,10,All Levels,1.0,2017-06-16T22:01:09Z,Musical Instruments,Udemy,,,Musical Instruments,instant harmonica - learning the basic 12 bar blues bassline musical instruments
1120410,#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key,https://www.udemy.com/learn-piano-technique-5-piano-runs-in-2-beats-in-eb-key/,True,75,940,3,32,Intermediate Level,0.6166666666666667,2017-02-21T23:44:49Z,Musical Instruments,Udemy,,,Musical Instruments,#5  piano hand coordination:  piano runs in 2 beats eb key musical instruments
1048188,Modern Country Guitar: Technique Booster,https://www.udemy.com/modern-country-guitar/,True,30,1152,16,42,Intermediate Level,2.5,2017-01-26T22:37:15Z,Musical Instruments,Udemy,,,Musical Instruments,modern country guitar: technique booster musical instruments
970880,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead",https://www.udemy.com/blues-guitar-lessons-for-beginners-chords-rhythm-and-lead/,True,95,2558,19,16,Beginner Level,3.0,2016-10-19T03:26:29Z,Musical Instruments,Udemy,,,Musical Instruments,"blues guitar lessons for beginners: chords, rhythm and lead musical instruments"
1116700,#4 Piano Hand Coordination: Fun Piano Runs in 2 Beats C Key,https://www.udemy.com/learn-piano-technique-4-piano-run-in-2-beats-in-c-key-song/,True,75,850,3,43,Intermediate Level,1.0,2017-02-21T23:48:18Z,Musical Instruments,Udemy,,,Musical Instruments,#4 piano hand coordination: fun piano runs in 2 beats c key musical instruments
687248,3 step formula for playing guitar by ear,https://www.udemy.com/3-step-formula-for-playing-guitar-by-ear/,True,25,3937,54,20,Beginner Level,1.5,2015-12-03T21:26:09Z,Musical Instruments,Udemy,,,Musical Instruments,3 step formula for playing guitar by ear musical instruments
1052180,"How to play 'Electric Guitar"",https://www.udemy.com/electric-guitar-beginners-method/,true,50,1105,5,20,Beginner Level,2 hours,2016-12-29T00:24:06Z
42038,Learn Piano Today: How to Play Piano Course in Quick Lessons""",https://www.udemy.com/learnpianotoday/,True,100,6271,68,75,All Levels,5.0,2013-06-27T21:55:17Z,Musical Instruments,Udemy,,,Musical Instruments,"how to play 'electric guitar"",https://www.udemy.com/electric-guitar-beginners-method/,true,50,1105,5,20,beginner level,2 hours,2016-12-29t00:24:06z
42038,learn piano today: how to play piano course in quick lessons"" musical instruments"
501412,Play Piano by Ear Today! SuperCourse,https://www.udemy.com/play-piano-by-ear-today-supercourse/,True,60,4557,21,77,All Levels,5.5,2016-01-05T22:39:04Z,Musical Instruments,Udemy,,,Musical Instruments,play piano by ear today! supercourse musical instruments
1032864,Learn to Read & Write Music to play Piano & more instruments,https://www.udemy.com/the-complete-guide-to-how-to-read-write-music/,True,115,5292,38,85,All Levels,10.5,2016-12-27T19:52:54Z,Musical Instruments,Udemy,,,Musical Instruments,learn to read & write music to play piano & more instruments musical instruments
574974,The Complete Piano Course - Master The Piano,https://www.udemy.com/the-complete-piano-course/,True,95,4982,276,240,All Levels,23.0,2015-08-20T21:25:34Z,Musical Instruments,Udemy,,,Musical Instruments,the complete piano course - master the piano musical instruments
1229488,Learn to play your favorite guitar songs by ear,https://www.udemy.com/play-by-ear/,True,50,4733,11,15,All Levels,1.5,2017-05-27T00:12:52Z,Musical Instruments,Udemy,,,Musical Instruments,learn to play your favorite guitar songs by ear musical instruments
658276,Piano for Singer/Songwriters | Write Songs and Perform Live!,https://www.udemy.com/pianoforsingersongwriters/,True,100,3371,175,42,Beginner Level,3.0,2015-11-12T01:10:55Z,Musical Instruments,Udemy,,,Musical Instruments,piano for singer/songwriters | write songs and perform live! musical instruments
1041176,Fun Beginner Ukulele Course,https://www.udemy.com/beginner-ukulele/,True,55,1409,41,17,Beginner Level,1.5,2016-12-21T00:56:03Z,Musical Instruments,Udemy,,,Musical Instruments,fun beginner ukulele course musical instruments
26956,Learn Guitar in 21 Days,https://www.udemy.com/learn-guitar-in-21-days/,True,20,26504,192,82,Beginner Level,2.5,2012-10-21T20:36:50Z,Musical Instruments,Udemy,,,Musical Instruments,learn guitar in 21 days musical instruments
1098994,Fun Ukulele Strumming Course,https://www.udemy.com/fun-ukulele-strumming-course/,True,45,3141,10,15,Beginner Level,1.0,2017-02-02T18:41:15Z,Musical Instruments,Udemy,,,Musical Instruments,fun ukulele strumming course musical instruments
917432,The Professional Bass Masterclass,https://www.udemy.com/the-professional-bass-masterclass/,True,200,1449,136,88,All Levels,7.0,2016-10-24T18:22:57Z,Musical Instruments,Udemy,,,Musical Instruments,the professional bass masterclass musical instruments
983418,The Allman Brothers Guitar Roots And Techniques,https://www.udemy.com/allmanbrothersguitar/,True,75,2692,29,14,Intermediate Level,1.5,2016-10-29T21:58:01Z,Musical Instruments,Udemy,,,Musical Instruments,the allman brothers guitar roots and techniques musical instruments
648506,Blues Guitar Fundamentals,https://www.udemy.com/blues-guitar/,True,50,3312,107,21,Intermediate Level,1.5,2016-06-27T23:12:31Z,Musical Instruments,Udemy,,,Musical Instruments,blues guitar fundamentals musical instruments
1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,https://www.udemy.com/piano-hand-coordination-6-play-open-10th-ballad-to-94-song/,True,65,2015,3,21,Intermediate Level,0.7333333333333333,2017-03-08T17:53:36Z,Musical Instruments,Udemy,,,Musical Instruments,#6 piano hand coordination: play open 10 ballad to 9/4 song musical instruments
1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,https://www.udemy.com/learn-piano-hand-coordination-7-piano-runs-in-3-beats-94/,True,65,2015,2,25,Intermediate Level,1.0,2017-03-08T18:09:32Z,Musical Instruments,Udemy,,,Musical Instruments,#7 piano hand coordination: play piano runs in 3 beats 9/4 musical instruments
858064,Beginner Level Popular Piano Program - Month 1,https://www.udemy.com/beginner-level-popular-piano-program-month-1/,True,30,7,2,13,Beginner Level,1.0,2016-05-24T17:31:13Z,Musical Instruments,Udemy,,,Musical Instruments,beginner level popular piano program - month 1 musical instruments
214328,Piano Lessons for the R&B Fan,https://www.udemy.com/piano-lessons-for-the-rb-fan/,True,20,228,2,64,All Levels,8.0,2014-05-13T21:12:45Z,Musical Instruments,Udemy,,,Musical Instruments,piano lessons for the r&b fan musical instruments
101500,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,https://www.udemy.com/guitar-lessons-ragtime-blues-blind-blake/,True,20,65,5,13,Expert Level,4.0,2013-11-25T15:20:27Z,Musical Instruments,Udemy,,,Musical Instruments,guitar lessons - blind blake - king of ragtime blues guitar musical instruments
829962,Darbuka Drumming: Learn how to play the Darbuka Dounbek,https://www.udemy.com/learning-the-darbuka-dounbek-drum/,False,0,1094,45,11,Beginner Level,1.0,2016-04-23T21:23:20Z,Musical Instruments,Udemy,,,Musical Instruments,darbuka drumming: learn how to play the darbuka dounbek musical instruments
519212,Awesome Lead Guitar 1,https://www.udemy.com/awesome-lead-guitar/,True,25,60,6,38,Beginner Level,4.5,2015-12-15T17:54:31Z,Musical Instruments,Udemy,,,Musical Instruments,awesome lead guitar 1 musical instruments
297930,The art of piano improvisation,https://www.udemy.com/the-art-of-piano-improvisation/,True,20,83,4,9,All Levels,0.6666666666666666,2014-09-19T06:03:03Z,Musical Instruments,Udemy,,,Musical Instruments,the art of piano improvisation musical instruments
663710,How To Build A Professional Djembe: Create Music Beauty &Biz,https://www.udemy.com/build-a-djembe/,True,40,122,2,29,All Levels,1.5,2015-11-12T17:59:28Z,Musical Instruments,Udemy,,,Musical Instruments,how to build a professional djembe: create music beauty &biz musical instruments
471328,Advanced Euphonium Studies - Learn to Master the Euphonium!​,https://www.udemy.com/advanced-euphonium/,True,50,106,7,89,All Levels,6.0,2015-04-16T16:43:45Z,Musical Instruments,Udemy,,,Musical Instruments,advanced euphonium studies - learn to master the euphonium!​ musical instruments
892898,Didgeridoo - from zero to HERO! Part Two. Intermediate.,https://www.udemy.com/didgeridoo-intermediate/,True,35,55,2,30,Intermediate Level,2.0,2016-07-02T14:48:10Z,Musical Instruments,Udemy,,,Musical Instruments,didgeridoo - from zero to hero! part two. intermediate. musical instruments
638100,Fingerstyle Guitar by Jacques Stotzem - Advanced Level,https://www.udemy.com/fingerstyleguitar-jacques-stotzem-advanced/,True,30,77,4,14,All Levels,2.0,2015-10-13T20:36:14Z,Musical Instruments,Udemy,,,Musical Instruments,fingerstyle guitar by jacques stotzem - advanced level musical instruments
823860,Trumpet Pro Series - You're going to love practicing Trumpet,https://www.udemy.com/trumpet-pro-series/,True,50,92,1,25,All Levels,6.0,2016-04-22T23:43:37Z,Musical Instruments,Udemy,,,Musical Instruments,trumpet pro series - you're going to love practicing trumpet musical instruments
635570,A Guide to Analog Synths: For the modern EDM enthusiast.,https://www.udemy.com/secrets-of-analog-synths/,True,20,29,4,37,All Levels,3.5,2016-04-20T23:05:39Z,Musical Instruments,Udemy,,,Musical Instruments,a guide to analog synths: for the modern edm enthusiast. musical instruments
99324,Acoustic Blues Guitar Lessons,https://www.udemy.com/finger-picking-blues-guitar/,False,0,8217,109,10,Intermediate Level,1.0,2013-09-30T20:45:20Z,Musical Instruments,Udemy,,,Musical Instruments,acoustic blues guitar lessons musical instruments
535650,Accelerate Your Guitar Learning With Metal Techniques,https://www.udemy.com/learn-metal-guitar-techniques/,True,20,1305,25,68,All Levels,6.5,2015-08-18T20:00:20Z,Musical Instruments,Udemy,,,Musical Instruments,accelerate your guitar learning with metal techniques musical instruments
769270,Beginner Step by Step Keharwa Theka Tabla Course,https://www.udemy.com/step-by-step-keharwa-theka-tabla-course-3-bonus-fillers/,True,20,916,26,16,Beginner Level,0.6666666666666666,2016-02-22T17:09:58Z,Musical Instruments,Udemy,,,Musical Instruments,beginner step by step keharwa theka tabla course musical instruments
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,https://www.udemy.com/just-chords-piano/,True,85,2357,15,53,Beginner Level,5.0,2013-05-02T11:38:58Z,Musical Instruments,Udemy,,,Musical Instruments,just chords piano: learn to play piano quickly - no music musical instruments
17922,Play Ukulele Now,https://www.udemy.com/play-ukulele/,True,30,1951,88,78,All Levels,5.0,2012-06-02T21:40:53Z,Musical Instruments,Udemy,,,Musical Instruments,play ukulele now musical instruments
112314,Acoustic Blues Guitar Lessons,https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/,True,125,1284,136,40,Intermediate Level,12.5,2013-11-28T08:54:00Z,Musical Instruments,Udemy,,,Musical Instruments,acoustic blues guitar lessons musical instruments
656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,https://www.udemy.com/learn-piano-scales-1-whole-tone-scales-whole-tone-runs/,True,70,769,10,33,All Levels,1.0,2015-11-02T21:50:52Z,Musical Instruments,Udemy,,,Musical Instruments,piano runs & fills #1: play dreamy whole tone scale runs musical instruments
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,https://www.udemy.com/easy-piano-today-play-festive-favorites-christmas-party-hits/,True,75,3122,6,80,All Levels,4.0,2013-10-27T15:18:29Z,Musical Instruments,Udemy,,,Musical Instruments,play piano today - easy festive favorites & piano party hits musical instruments
606494,The 80/20 Beginner Guitar Course,https://www.udemy.com/the-8020-beginner-guitar-course/,True,50,1269,27,51,Beginner Level,3.0,2016-04-28T18:21:33Z,Musical Instruments,Udemy,,,Musical Instruments,the 80/20 beginner guitar course musical instruments
1217408,Drums for Beginners,https://www.udemy.com/drums-for-beginner/,False,0,1618,4,15,Beginner Level,3.0,2017-06-19T20:58:55Z,Musical Instruments,Udemy,,,Musical Instruments,drums for beginners musical instruments
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,https://www.udemy.com/digital-pianist-course-learn-piano-keyboard-fast-easy/,True,150,89,7,35,Beginner Level,3.0,2016-12-26T15:21:25Z,Musical Instruments,Udemy,,,Musical Instruments,digital pianist course-learn piano & keyboard fast & easy musical instruments
1008098,Learn to play guitar and sing at the same time,https://www.udemy.com/play-and-sing/,True,45,66,9,8,Beginner Level,1.0,2016-11-25T22:42:01Z,Musical Instruments,Udemy,,,Musical Instruments,learn to play guitar and sing at the same time musical instruments
650836,Introduction to Ukulele 1,https://www.udemy.com/introduction-to-ukulele/,True,20,630,25,27,Beginner Level,1.0,2015-12-01T19:23:03Z,Musical Instruments,Udemy,,,Musical Instruments,introduction to ukulele 1 musical instruments
504168,Learn Flute FAST!,https://www.udemy.com/learn-flute-fast/,True,45,249,33,61,Beginner Level,4.0,2015-06-02T19:50:16Z,Musical Instruments,Udemy,,,Musical Instruments,learn flute fast! musical instruments
761584,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,https://www.udemy.com/guitar-lessons-soloing-with-arpeggios-essential-guide/,True,45,198,11,34,Intermediate Level,5.0,2016-02-13T20:32:55Z,Musical Instruments,Udemy,,,Musical Instruments,guitar lessons - soloing with arpeggios - essential guide  musical instruments
